femur_tangage,femur_roulis,femur_lacet,tibia_tangage,tibia_roulis,tibia_lacet,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z
-73.086146,17.963729,-9.633735,0,0,0,-8.125000,-19.375000,-18.125000,0,0,0 
-52.367467,84.967689,-12.490972,0,0,0,-8.125000,-18.125000,-18.125000,0,0,0 
1.402081,-94.373019,-102.001092,0,0,0,-9.375000,-18.125000,-18.125000,0,0,0 
3.206519,-157.743514,-114.702575,0,0,0,-9.375000,-18.125000,-19.375000,0,0,0 
-66.747898,-36.290349,3.433597,0,0,0,-6.875000,-19.375000,-19.375000,0,0,0 
-35.917968,-139.252669,-93.884538,0,0,0,-6.875000,-19.375000,-18.125000,0,0,0 
-37.685797,163.683774,-93.232115,0,0,0,-5.625000,-18.125000,-18.125000,0,0,0 
11.911332,-142.955246,-28.725712,0,0,0,-5.625000,-19.375000,-18.125000,0,0,0 
53.209145,-46.254866,-73.583999,0,0,0,-5.625000,-19.375000,-19.375000,0,0,0 
19.201175,76.087061,-25.581562,0,0,0,-5.625000,-18.125000,-19.375000,0,0,0 
-12.271852,88.155539,-25.066157,0,0,0,-6.875000,-18.125000,-19.375000,0,0,0 
-58.932458,-48.333443,153.016614,0,0,0,-6.875000,-18.125000,-18.125000,0,0,0 
47.932939,145.743456,40.715130,0,0,0,-4.375000,-19.375000,-18.125000,0,0,0 
26.235041,-162.400197,-129.580636,0,0,0,-4.375000,-19.375000,-19.375000,0,0,0 
-23.661492,-71.974185,-78.874196,0,0,0,-3.125000,-19.375000,-19.375000,0,0,0 
-59.136683,-149.110851,-118.433515,0,0,0,-3.125000,-18.125000,-19.375000,0,0,0 
-21.907238,153.549094,-157.493670,0,0,0,-3.125000,-18.125000,-18.125000,0,0,0 
-34.224359,84.334445,-103.474656,0,0,0,-3.125000,-19.375000,-18.125000,0,0,0 
66.813606,168.614822,90.772080,0,0,0,-4.375000,-18.125000,-18.125000,0,0,0 
-78.253805,52.892198,109.856727,0,0,0,-4.375000,-18.125000,-19.375000,0,0,0 
-7.601980,91.900598,11.139256,0,0,0,-1.875000,-19.375000,-19.375000,0,0,0 
-60.174434,-136.732378,3.076059,0,0,0,-1.875000,-19.375000,-18.125000,0,0,0 
70.795429,-99.522404,-13.246620,0,0,0,-0.625000,-19.375000,-18.125000,0,0,0 
44.921074,-128.706454,-100.543207,0,0,0,-0.625000,-18.125000,-18.125000,0,0,0 
-68.778728,-149.009548,-118.228071,0,0,0,-0.625000,-18.125000,-19.375000,0,0,0 
-68.797672,-50.237711,-124.857948,0,0,0,-0.625000,-19.375000,-19.375000,0,0,0 
13.019317,150.854525,118.875824,0,0,0,-1.875000,-18.125000,-19.375000,0,0,0 
-29.832025,43.152240,79.804074,0,0,0,-1.875000,-18.125000,-18.125000,0,0,0 
40.257949,7.957819,-117.107860,0,0,0,0.625000,-18.125000,-18.125000,0,0,0 
-12.442157,65.470405,79.995089,0,0,0,0.625000,-18.125000,-19.375000,0,0,0 
-17.406083,89.717387,148.820038,0,0,0,1.875000,-18.125000,-19.375000,0,0,0 
-83.639539,-103.771389,149.222749,0,0,0,0.625000,-19.375000,-19.375000,0,0,0 
-56.618229,-71.920959,-166.564431,0,0,0,0.625000,-19.375000,-18.125000,0,0,0 
52.417587,-16.799438,-46.068101,0,0,0,1.875000,-18.125000,-18.125000,0,0,0 
-79.075887,38.222446,-50.897968,0,0,0,1.875000,-19.375000,-18.125000,0,0,0 
32.841484,-147.518011,-170.550567,0,0,0,1.875000,-19.375000,-19.375000,0,0,0 
78.423934,-14.159152,-58.035173,0,0,0,3.125000,-19.375000,-19.375000,0,0,0 
-67.083487,-9.770801,1.076568,0,0,0,4.375000,-18.125000,-19.375000,0,0,0 
5.844147,134.991451,-76.483132,0,0,0,4.375000,-18.125000,-18.125000,0,0,0 
67.367642,-50.895360,-90.478802,0,0,0,3.125000,-19.375000,-18.125000,0,0,0 
79.173557,-166.640567,-24.511236,0,0,0,4.375000,-19.375000,-18.125000,0,0,0 
13.101498,-53.799021,-130.715845,0,0,0,4.375000,-19.375000,-19.375000,0,0,0 
-31.686159,157.515158,158.490894,0,0,0,3.125000,-18.125000,-19.375000,0,0,0 
-42.720966,-98.562368,127.330630,0,0,0,3.125000,-18.125000,-18.125000,0,0,0 
53.567010,-92.656086,15.364033,0,0,0,5.625000,-18.125000,-18.125000,0,0,0 
15.102789,-108.058905,-158.152122,0,0,0,5.625000,-18.125000,-19.375000,0,0,0 
-76.549127,-169.444457,-35.204648,0,0,0,6.875000,-18.125000,-19.375000,0,0,0 
62.477967,26.916387,100.156783,0,0,0,5.625000,-19.375000,-19.375000,0,0,0 
-71.016666,-85.854038,-119.785401,0,0,0,5.625000,-19.375000,-18.125000,0,0,0 
-14.044925,-101.677492,-53.308494,0,0,0,6.875000,-18.125000,-18.125000,0,0,0 
33.576614,69.959411,-148.846637,0,0,0,6.875000,-19.375000,-18.125000,0,0,0 
49.197973,-162.235604,140.184992,0,0,0,6.875000,-19.375000,-19.375000,0,0,0 
-40.085438,-173.367840,-11.417943,0,0,0,8.125000,-19.375000,-19.375000,0,0,0 
-44.163002,-49.064332,-166.890944,0,0,0,9.375000,-18.125000,-19.375000,0,0,0 
-62.866898,11.083837,21.510636,0,0,0,9.375000,-18.125000,-18.125000,0,0,0 
-13.417291,-116.259220,64.640768,0,0,0,8.125000,-19.375000,-18.125000,0,0,0 
-83.300046,-79.134886,-98.046796,0,0,0,9.375000,-19.375000,-18.125000,0,0,0 
73.928274,-163.815323,98.732207,0,0,0,9.375000,-19.375000,-19.375000,0,0,0 
-82.201330,6.157896,-70.419922,0,0,0,8.125000,-18.125000,-19.375000,0,0,0 
61.180207,14.251839,-110.209994,0,0,0,8.125000,-18.125000,-18.125000,0,0,0 
-77.473709,-145.758779,-19.667206,0,0,0,10.625000,-19.375000,-18.125000,0,0,0 
-73.604551,-168.238437,109.120030,0,0,0,10.625000,-19.375000,-19.375000,0,0,0 
46.384573,47.701715,71.988750,0,0,0,11.875000,-18.125000,-19.375000,0,0,0 
-77.448950,-91.626180,-76.574088,0,0,0,11.875000,-19.375000,-19.375000,0,0,0 
-72.569037,127.781373,56.116164,0,0,0,11.875000,-19.375000,-18.125000,0,0,0 
3.788717,-109.417497,141.357742,0,0,0,11.875000,-18.125000,-18.125000,0,0,0 
58.993788,-8.696542,118.572793,0,0,0,10.625000,-18.125000,-18.125000,0,0,0 
6.851776,-126.251983,-11.520140,0,0,0,10.625000,-18.125000,-19.375000,0,0,0 
-10.059185,-98.460984,-6.902636,0,0,0,13.125000,-19.375000,-19.375000,0,0,0 
-83.484844,-58.350493,1.912376,0,0,0,13.125000,-19.375000,-18.125000,0,0,0 
-75.571915,60.601548,-119.847130,0,0,0,14.375000,-18.125000,-18.125000,0,0,0 
-30.731955,36.786133,136.680991,0,0,0,14.375000,-19.375000,-18.125000,0,0,0 
-48.025133,101.630733,-104.926852,0,0,0,14.375000,-19.375000,-19.375000,0,0,0 
-58.443138,63.154023,3.626348,0,0,0,14.375000,-18.125000,-19.375000,0,0,0 
-60.402376,170.822637,-158.094996,0,0,0,13.125000,-18.125000,-19.375000,0,0,0 
36.606029,139.672400,-66.385257,0,0,0,13.125000,-18.125000,-18.125000,0,0,0 
-71.266766,-37.470906,-51.757541,0,0,0,15.625000,-19.375000,-18.125000,0,0,0 
21.187182,-174.645352,-104.905008,0,0,0,15.625000,-19.375000,-19.375000,0,0,0 
-30.353189,43.789056,-158.438620,0,0,0,16.875000,-19.375000,-19.375000,0,0,0 
44.072840,78.177663,-32.793495,0,0,0,16.875000,-18.125000,-19.375000,0,0,0 
14.511066,71.517260,164.347577,0,0,0,16.875000,-18.125000,-18.125000,0,0,0 
-31.661585,-68.642550,-95.738435,0,0,0,16.875000,-19.375000,-18.125000,0,0,0 
47.416781,60.317096,4.431596,0,0,0,15.625000,-18.125000,-18.125000,0,0,0 
-77.237602,40.342727,-18.865173,0,0,0,15.625000,-18.125000,-19.375000,0,0,0 
-23.874748,163.804429,18.911254,0,0,0,18.125000,-19.375000,-19.375000,0,0,0 
79.227916,-31.025957,-103.929755,0,0,0,18.125000,-19.375000,-18.125000,0,0,0 
27.063994,172.489299,108.177034,0,0,0,19.375000,-19.375000,-18.125000,0,0,0 
65.842369,-14.647193,11.877017,0,0,0,19.375000,-18.125000,-18.125000,0,0,0 
70.974711,27.047806,-65.048716,0,0,0,19.375000,-18.125000,-19.375000,0,0,0 
51.890093,79.148453,-6.977976,0,0,0,19.375000,-19.375000,-19.375000,0,0,0 
58.039711,-4.348970,19.434638,0,0,0,18.125000,-18.125000,-19.375000,0,0,0 
-2.253739,-80.541548,-78.453935,0,0,0,18.125000,-18.125000,-18.125000,0,0,0 
24.948165,-96.113333,147.396753,0,0,0,18.125000,-16.875000,-18.125000,0,0,0 
64.575028,-104.833834,-11.967304,0,0,0,18.125000,-16.875000,-19.375000,0,0,0 
-33.511875,78.743042,-3.847445,0,0,0,19.375000,-16.875000,-19.375000,0,0,0 
-69.935236,-103.713985,-117.008626,0,0,0,19.375000,-15.625000,-19.375000,0,0,0 
48.888771,1.048786,141.260653,0,0,0,19.375000,-15.625000,-18.125000,0,0,0 
40.482265,-98.166569,-84.768987,0,0,0,19.375000,-16.875000,-18.125000,0,0,0 
-62.486962,22.473061,-44.769314,0,0,0,18.125000,-15.625000,-18.125000,0,0,0 
0.973458,-146.000588,68.042398,0,0,0,18.125000,-15.625000,-19.375000,0,0,0 
-23.583299,-15.057732,110.602627,0,0,0,15.625000,-16.875000,-19.375000,0,0,0 
-19.069276,-158.965968,-14.516888,0,0,0,15.625000,-16.875000,-18.125000,0,0,0 
69.638281,82.506241,-77.908087,0,0,0,16.875000,-16.875000,-18.125000,0,0,0 
26.573696,111.218936,-171.051889,0,0,0,16.875000,-15.625000,-18.125000,0,0,0 
17.594090,82.373793,63.006701,0,0,0,16.875000,-15.625000,-19.375000,0,0,0 
12.498566,29.385926,-48.643885,0,0,0,16.875000,-16.875000,-19.375000,0,0,0 
82.780278,160.544966,-39.502600,0,0,0,15.625000,-15.625000,-19.375000,0,0,0 
81.964201,117.663002,29.873545,0,0,0,15.625000,-15.625000,-18.125000,0,0,0 
-70.336387,59.826204,172.007699,0,0,0,13.125000,-16.875000,-18.125000,0,0,0 
84.042015,97.825066,53.791414,0,0,0,13.125000,-16.875000,-19.375000,0,0,0 
37.245191,-161.900221,65.840635,0,0,0,14.375000,-15.625000,-19.375000,0,0,0 
-66.944081,38.084581,-76.760323,0,0,0,14.375000,-16.875000,-19.375000,0,0,0 
66.328272,96.675119,3.709757,0,0,0,14.375000,-16.875000,-18.125000,0,0,0 
-71.777591,75.497777,40.356481,0,0,0,14.375000,-15.625000,-18.125000,0,0,0 
33.320917,118.231354,19.270773,0,0,0,13.125000,-15.625000,-18.125000,0,0,0 
41.704657,126.416375,-82.407741,0,0,0,13.125000,-15.625000,-19.375000,0,0,0 
12.534424,174.919191,48.670641,0,0,0,10.625000,-16.875000,-19.375000,0,0,0 
66.193707,-3.605137,131.078593,0,0,0,10.625000,-16.875000,-18.125000,0,0,0 
25.113055,121.726493,29.952531,0,0,0,11.875000,-15.625000,-18.125000,0,0,0 
83.581181,-76.446024,104.881418,0,0,0,11.875000,-16.875000,-18.125000,0,0,0 
46.293607,0.572680,-131.501986,0,0,0,11.875000,-16.875000,-19.375000,0,0,0 
-77.377780,147.356252,-94.988317,0,0,0,11.875000,-15.625000,-19.375000,0,0,0 
-33.052826,119.870223,-5.487456,0,0,0,10.625000,-15.625000,-19.375000,0,0,0 
-60.529716,52.518756,-67.970616,0,0,0,10.625000,-15.625000,-18.125000,0,0,0 
65.763127,135.422161,5.325831,0,0,0,9.375000,-15.625000,-18.125000,0,0,0 
64.658390,-81.519357,-0.705842,0,0,0,8.125000,-16.875000,-18.125000,0,0,0 
67.098423,-58.296258,-103.430934,0,0,0,8.125000,-16.875000,-19.375000,0,0,0 
57.602435,111.861630,7.978612,0,0,0,9.375000,-15.625000,-19.375000,0,0,0 
76.326093,-118.321735,-154.192823,0,0,0,9.375000,-16.875000,-19.375000,0,0,0 
12.638518,135.274819,-42.403587,0,0,0,9.375000,-16.875000,-18.125000,0,0,0 
-63.272809,49.316841,-32.653994,0,0,0,8.125000,-15.625000,-18.125000,0,0,0 
-59.303474,-50.256469,124.765572,0,0,0,8.125000,-15.625000,-19.375000,0,0,0 
77.030571,-139.297324,-116.615163,0,0,0,6.875000,-16.875000,-19.375000,0,0,0 
-57.729214,-21.208447,132.745119,0,0,0,6.875000,-16.875000,-18.125000,0,0,0 
-17.143922,-7.542379,-78.585434,0,0,0,6.875000,-15.625000,-18.125000,0,0,0 
-61.418515,-156.925568,97.523442,0,0,0,5.625000,-16.875000,-18.125000,0,0,0 
14.184550,-112.681325,149.843338,0,0,0,5.625000,-16.875000,-19.375000,0,0,0 
-8.050466,-137.317644,-120.402626,0,0,0,6.875000,-15.625000,-19.375000,0,0,0 
44.901071,-68.526211,44.422682,0,0,0,5.625000,-15.625000,-19.375000,0,0,0 
-52.111703,73.883362,-151.049129,0,0,0,5.625000,-15.625000,-18.125000,0,0,0 
-30.625685,132.879598,36.568002,0,0,0,4.375000,-15.625000,-18.125000,0,0,0 
-14.315340,159.323560,-106.437953,0,0,0,3.125000,-16.875000,-18.125000,0,0,0 
21.217204,-116.890032,-155.297216,0,0,0,3.125000,-16.875000,-19.375000,0,0,0 
81.670012,-60.006511,95.059083,0,0,0,4.375000,-15.625000,-19.375000,0,0,0 
14.497976,-101.733647,-21.074177,0,0,0,4.375000,-16.875000,-19.375000,0,0,0 
-30.604856,39.743961,-135.835085,0,0,0,4.375000,-16.875000,-18.125000,0,0,0 
83.969440,-65.444876,-116.979038,0,0,0,3.125000,-15.625000,-18.125000,0,0,0 
23.037918,-12.977970,-162.019211,0,0,0,3.125000,-15.625000,-19.375000,0,0,0 
62.936152,-86.354004,-126.129061,0,0,0,1.875000,-16.875000,-19.375000,0,0,0 
32.251371,-168.675165,129.877222,0,0,0,1.875000,-16.875000,-18.125000,0,0,0 
-17.544151,-50.572102,127.019103,0,0,0,1.875000,-15.625000,-18.125000,0,0,0 
-8.370987,151.290011,166.246958,0,0,0,0.625000,-16.875000,-18.125000,0,0,0 
43.113782,69.277993,27.221024,0,0,0,0.625000,-16.875000,-19.375000,0,0,0 
52.308836,-127.887847,-138.365987,0,0,0,1.875000,-15.625000,-19.375000,0,0,0 
10.941953,-57.571048,42.906001,0,0,0,0.625000,-15.625000,-19.375000,0,0,0 
53.185392,-14.664667,-88.108571,0,0,0,0.625000,-15.625000,-18.125000,0,0,0 
51.953925,-27.031994,16.843067,0,0,0,-1.875000,-16.875000,-18.125000,0,0,0 
-83.168795,-88.365708,-88.577830,0,0,0,-1.875000,-16.875000,-19.375000,0,0,0 
19.679771,-87.545618,-83.323273,0,0,0,-0.625000,-16.875000,-19.375000,0,0,0 
-20.356605,8.496566,-162.368608,0,0,0,-0.625000,-15.625000,-19.375000,0,0,0 
-8.505714,120.262271,166.768344,0,0,0,-0.625000,-15.625000,-18.125000,0,0,0 
-57.274798,-154.893466,-111.091999,0,0,0,-0.625000,-16.875000,-18.125000,0,0,0 
-38.641193,14.452402,-2.356106,0,0,0,-1.875000,-15.625000,-18.125000,0,0,0 
-53.591578,81.880047,147.244071,0,0,0,-1.875000,-15.625000,-19.375000,0,0,0 
32.312812,56.022040,-116.169784,0,0,0,-4.375000,-16.875000,-19.375000,0,0,0 
17.306741,65.013755,54.236401,0,0,0,-4.375000,-16.875000,-18.125000,0,0,0 
-73.187631,6.192916,-9.157014,0,0,0,-3.125000,-16.875000,-18.125000,0,0,0 
20.042736,-5.339675,-139.747560,0,0,0,-3.125000,-15.625000,-18.125000,0,0,0 
-73.445331,-165.105674,-43.440875,0,0,0,-3.125000,-15.625000,-19.375000,0,0,0 
-15.787791,95.492051,152.234119,0,0,0,-3.125000,-16.875000,-19.375000,0,0,0 
-9.110240,11.437047,-59.913259,0,0,0,-4.375000,-15.625000,-19.375000,0,0,0 
-76.931128,-54.577184,-17.987369,0,0,0,-4.375000,-15.625000,-18.125000,0,0,0 
64.842845,141.130889,109.534512,0,0,0,-6.875000,-16.875000,-18.125000,0,0,0 
-32.886394,161.079667,149.893433,0,0,0,-6.875000,-16.875000,-19.375000,0,0,0 
-23.777448,-159.275264,-148.393847,0,0,0,-5.625000,-15.625000,-19.375000,0,0,0 
-27.536025,148.899159,101.843056,0,0,0,-5.625000,-16.875000,-19.375000,0,0,0 
-5.808824,87.192829,-146.185866,0,0,0,-5.625000,-16.875000,-18.125000,0,0,0 
-72.051232,-105.012249,137.362348,0,0,0,-5.625000,-15.625000,-18.125000,0,0,0 
-8.893172,77.339974,26.757023,0,0,0,-6.875000,-15.625000,-18.125000,0,0,0 
37.488046,-104.486666,121.570411,0,0,0,-6.875000,-15.625000,-19.375000,0,0,0 
18.095102,23.993976,140.095534,0,0,0,-9.375000,-16.875000,-19.375000,0,0,0 
17.064572,137.660719,99.408688,0,0,0,-9.375000,-16.875000,-18.125000,0,0,0 
81.728991,100.917808,65.297113,0,0,0,-8.125000,-15.625000,-18.125000,0,0,0 
-73.202686,146.981530,11.010413,0,0,0,-8.125000,-16.875000,-18.125000,0,0,0 
-19.272469,29.434939,-83.558871,0,0,0,-8.125000,-16.875000,-19.375000,0,0,0 
8.090546,-17.739541,121.073093,0,0,0,-8.125000,-15.625000,-19.375000,0,0,0 
-40.585085,110.528340,168.719456,0,0,0,-9.375000,-15.625000,-19.375000,0,0,0 
-27.935694,149.820173,71.596770,0,0,0,-9.375000,-15.625000,-18.125000,0,0,0 
-49.505574,52.197060,85.565015,0,0,0,-10.625000,-15.625000,-18.125000,0,0,0 
-14.347302,167.201249,-142.954610,0,0,0,-11.875000,-16.875000,-18.125000,0,0,0 
-46.094717,-83.545643,116.004285,0,0,0,-11.875000,-16.875000,-19.375000,0,0,0 
-79.441084,9.384933,91.295120,0,0,0,-10.625000,-15.625000,-19.375000,0,0,0 
-54.908407,-26.819256,70.433608,0,0,0,-10.625000,-16.875000,-19.375000,0,0,0 
-38.150739,34.159273,-153.355972,0,0,0,-10.625000,-16.875000,-18.125000,0,0,0 
-24.106992,71.709507,78.133031,0,0,0,-11.875000,-15.625000,-18.125000,0,0,0 
-68.859848,9.441106,-50.241149,0,0,0,-11.875000,-15.625000,-19.375000,0,0,0 
-54.626716,143.494230,-107.650356,0,0,0,-13.125000,-16.875000,-19.375000,0,0,0 
-64.233807,-104.542476,45.384996,0,0,0,-13.125000,-16.875000,-18.125000,0,0,0 
-78.183787,157.484263,-12.518445,0,0,0,-13.125000,-15.625000,-18.125000,0,0,0 
15.953477,-150.603998,34.503162,0,0,0,-14.375000,-16.875000,-18.125000,0,0,0 
-40.461363,-52.341025,-65.336734,0,0,0,-14.375000,-16.875000,-19.375000,0,0,0 
-16.152057,141.718532,72.228644,0,0,0,-13.125000,-15.625000,-19.375000,0,0,0 
-8.476550,17.688734,-12.951247,0,0,0,-14.375000,-15.625000,-19.375000,0,0,0 
76.505392,-138.845130,-131.076370,0,0,0,-14.375000,-15.625000,-18.125000,0,0,0 
-57.727344,-129.075131,129.528600,0,0,0,-15.625000,-15.625000,-18.125000,0,0,0 
74.604389,170.485576,-41.287555,0,0,0,-16.875000,-16.875000,-18.125000,0,0,0 
28.880960,-6.213407,109.479200,0,0,0,-16.875000,-16.875000,-19.375000,0,0,0 
-70.097867,146.313674,-130.020303,0,0,0,-15.625000,-15.625000,-19.375000,0,0,0 
78.688095,82.412311,23.495975,0,0,0,-16.875000,-15.625000,-19.375000,0,0,0 
60.677100,156.525364,71.224761,0,0,0,-16.875000,-15.625000,-18.125000,0,0,0 
20.286811,-111.959238,20.327490,0,0,0,-15.625000,-16.875000,-18.125000,0,0,0 
-10.349692,-153.121803,125.987598,0,0,0,-15.625000,-16.875000,-19.375000,0,0,0 
-70.522821,-171.280221,-24.937926,0,0,0,-18.125000,-16.875000,-19.375000,0,0,0 
61.123801,30.612656,40.107460,0,0,0,-18.125000,-16.875000,-18.125000,0,0,0 
57.196275,11.346530,85.421437,0,0,0,-18.125000,-15.625000,-18.125000,0,0,0 
-43.402322,-60.246435,54.091096,0,0,0,-19.375000,-16.875000,-18.125000,0,0,0 
-73.428480,38.073975,-39.690479,0,0,0,-19.375000,-16.875000,-19.375000,0,0,0 
66.793152,12.734445,153.765950,0,0,0,-18.125000,-15.625000,-19.375000,0,0,0 
10.511424,-98.664935,-128.046266,0,0,0,-19.375000,-15.625000,-19.375000,0,0,0 
-58.953719,73.086055,-174.108713,0,0,0,-19.375000,-15.625000,-18.125000,0,0,0 
-48.006114,-170.098754,141.696021,0,0,0,-19.375000,-14.375000,-18.125000,0,0,0 
-35.309154,-152.854984,-124.240825,0,0,0,-18.125000,-13.125000,-18.125000,0,0,0 
-60.569865,53.040796,-66.161316,0,0,0,-18.125000,-13.125000,-19.375000,0,0,0 
70.975826,159.173574,121.991557,0,0,0,-19.375000,-14.375000,-19.375000,0,0,0 
-68.548416,8.845120,-123.786331,0,0,0,-19.375000,-13.125000,-19.375000,0,0,0 
4.228269,-29.713782,-76.287065,0,0,0,-19.375000,-13.125000,-18.125000,0,0,0 
-7.313718,-83.223553,-36.398875,0,0,0,-18.125000,-14.375000,-18.125000,0,0,0 
-83.978720,80.485124,39.801886,0,0,0,-18.125000,-14.375000,-19.375000,0,0,0 
-74.339269,-164.081193,-84.835721,0,0,0,-16.875000,-14.375000,-19.375000,0,0,0 
-70.004861,32.161148,126.365100,0,0,0,-15.625000,-13.125000,-19.375000,0,0,0 
-29.107210,-149.637289,108.699417,0,0,0,-15.625000,-13.125000,-18.125000,0,0,0 
-43.011130,151.602011,19.094462,0,0,0,-16.875000,-14.375000,-18.125000,0,0,0 
-3.867900,21.167828,-17.558968,0,0,0,-16.875000,-13.125000,-18.125000,0,0,0 
-18.687525,152.552223,-158.593468,0,0,0,-16.875000,-13.125000,-19.375000,0,0,0 
-11.466104,-85.502121,-72.046609,0,0,0,-15.625000,-14.375000,-19.375000,0,0,0 
44.307989,14.550072,142.377160,0,0,0,-15.625000,-14.375000,-18.125000,0,0,0 
11.027494,95.084882,-114.997103,0,0,0,-14.375000,-14.375000,-18.125000,0,0,0 
42.363576,-26.017123,-163.463721,0,0,0,-13.125000,-13.125000,-18.125000,0,0,0 
3.693385,-6.265836,13.129559,0,0,0,-13.125000,-13.125000,-19.375000,0,0,0 
23.473194,-117.888202,-92.330215,0,0,0,-14.375000,-14.375000,-19.375000,0,0,0 
-18.935207,-120.116432,0.929844,0,0,0,-13.125000,-14.375000,-19.375000,0,0,0 
9.679400,-117.028595,108.656431,0,0,0,-13.125000,-14.375000,-18.125000,0,0,0 
46.809834,-127.279211,168.787135,0,0,0,-14.375000,-13.125000,-18.125000,0,0,0 
-27.330786,154.890732,67.580479,0,0,0,-14.375000,-13.125000,-19.375000,0,0,0 
55.756195,56.756693,121.273728,0,0,0,-11.875000,-13.125000,-19.375000,0,0,0 
29.451861,19.265981,-0.496070,0,0,0,-11.875000,-13.125000,-18.125000,0,0,0 
36.051139,-172.207739,2.966692,0,0,0,-10.625000,-13.125000,-18.125000,0,0,0 
61.385584,-108.311201,109.806985,0,0,0,-11.875000,-14.375000,-18.125000,0,0,0 
-74.743648,77.428636,-171.262622,0,0,0,-11.875000,-14.375000,-19.375000,0,0,0 
18.412636,168.978610,-174.586275,0,0,0,-10.625000,-13.125000,-19.375000,0,0,0 
6.627513,-10.148419,21.464188,0,0,0,-10.625000,-14.375000,-19.375000,0,0,0 
25.653101,147.738530,-152.762416,0,0,0,-10.625000,-14.375000,-18.125000,0,0,0 
-1.407988,-68.240837,-30.958523,0,0,0,-9.375000,-13.125000,-18.125000,0,0,0 
-1.992006,-63.747164,-153.049547,0,0,0,-9.375000,-13.125000,-19.375000,0,0,0 
76.302270,-135.346183,88.160001,0,0,0,-8.125000,-13.125000,-19.375000,0,0,0 
14.439419,-139.507716,142.636708,0,0,0,-8.125000,-14.375000,-19.375000,0,0,0 
27.972268,50.152948,-96.248697,0,0,0,-8.125000,-14.375000,-18.125000,0,0,0 
