femur_tangage,femur_roulis,femur_lacet,tibia_tangage,tibia_roulis,tibia_lacet,femur_x,femur_y,femur_z,tibia_x,tibia_y,tibia_z
-25.980204,4.245624,7.971037,0,0,0,1.875000,-8.125000,-9.375000,0,0,0
-51.725959,8.443767,-7.364721,0,0,0,0.625000,-8.125000,-9.375000,0,0,0
-12.534772,-1.940502,7.385498,0,0,0,-0.625000,-8.125000,-9.375000,0,0,0
-44.526989,-4.350830,-8.640171,0,0,0,-1.875000,-8.125000,-9.375000,0,0,0
-11.445657,2.834591,7.626162,0,0,0,-3.125000,-8.125000,-9.375000,0,0,0
-45.151542,1.514745,-2.758161,0,0,0,-4.375000,-8.125000,-9.375000,0,0,0
-31.065425,-3.567958,-4.426150,0,0,0,-5.625000,-8.125000,-9.375000,0,0,0
-52.598932,-9.263081,6.530411,0,0,0,-6.875000,-8.125000,-9.375000,0,0,0
-47.136236,1.752729,2.401264,0,0,0,-8.125000,-8.125000,-9.375000,0,0,0
-45.358221,2.385953,-1.099894,0,0,0,-9.375000,-8.125000,-9.375000,0,0,0
-5.489050,9.684927,-6.507988,0,0,0,-9.375000,-6.875000,-9.375000,0,0,0
-24.699102,-1.642128,7.605678,0,0,0,-8.125000,-6.875000,-9.375000,0,0,0
-28.905417,-8.557557,3.361827,0,0,0,-6.875000,-6.875000,-9.375000,0,0,0
-26.154434,2.975251,-8.018487,0,0,0,-5.625000,-6.875000,-9.375000,0,0,0
-13.383742,-1.331058,-7.772171,0,0,0,-4.375000,-6.875000,-9.375000,0,0,0
-22.614226,8.072546,-3.363326,0,0,0,-3.125000,-6.875000,-9.375000,0,0,0
-55.789985,3.152704,8.628934,0,0,0,-1.875000,-6.875000,-9.375000,0,0,0
-28.334332,9.926008,5.693368,0,0,0,-0.625000,-6.875000,-9.375000,0,0,0
-27.363471,-9.649419,-4.705699,0,0,0,0.625000,-6.875000,-9.375000,0,0,0
-26.587912,7.233949,4.824262,0,0,0,1.875000,-6.875000,-9.375000,0,0,0
-50.679059,8.723077,1.152779,0,0,0,3.125000,-6.875000,-9.375000,0,0,0
-37.091344,-4.293622,9.373546,0,0,0,4.375000,-6.875000,-9.375000,0,0,0
-30.488781,-5.018030,7.304059,0,0,0,5.625000,-6.875000,-9.375000,0,0,0
-5.645557,3.544394,-5.887401,0,0,0,6.875000,-6.875000,-9.375000,0,0,0
-3.127489,1.639352,-8.742181,0,0,0,8.125000,-6.875000,-9.375000,0,0,0
-26.972702,6.007325,-8.793204,0,0,0,9.375000,-6.875000,-9.375000,0,0,0
-5.192088,9.780279,-0.634157,0,0,0,9.375000,-5.625000,-9.375000,0,0,0
-45.477655,3.701344,2.844112,0,0,0,8.125000,-5.625000,-9.375000,0,0,0
-20.962096,1.986309,7.890071,0,0,0,6.875000,-5.625000,-9.375000,0,0,0
-54.206756,9.153759,3.994282,0,0,0,5.625000,-5.625000,-9.375000,0,0,0
-32.680483,-8.991414,3.916211,0,0,0,4.375000,-5.625000,-9.375000,0,0,0
-39.843920,6.226441,7.725994,0,0,0,3.125000,-5.625000,-9.375000,0,0,0
-21.853817,-3.252200,-3.140468,0,0,0,1.875000,-5.625000,-9.375000,0,0,0
-57.833391,6.204436,1.145998,0,0,0,0.625000,-5.625000,-9.375000,0,0,0
-44.770263,-7.590058,1.354621,0,0,0,-0.625000,-5.625000,-9.375000,0,0,0
-40.780004,0.774044,0.223163,0,0,0,-1.875000,-5.625000,-9.375000,0,0,0
-50.259838,-2.767201,-6.775366,0,0,0,-3.125000,-5.625000,-9.375000,0,0,0
-45.540130,-8.115212,-9.386542,0,0,0,-4.375000,-5.625000,-9.375000,0,0,0
-28.790837,-8.180893,-0.726020,0,0,0,-5.625000,-5.625000,-9.375000,0,0,0
-7.583310,-8.889572,-8.459225,0,0,0,-6.875000,-5.625000,-9.375000,0,0,0
-59.908741,2.103470,3.631003,0,0,0,-8.125000,-5.625000,-9.375000,0,0,0
-7.811682,-5.823043,-3.048390,0,0,0,-9.375000,-5.625000,-9.375000,0,0,0
-8.791451,-0.829447,-3.999739,0,0,0,-9.375000,-4.375000,-9.375000,0,0,0
-7.739435,6.728349,-3.697829,0,0,0,-8.125000,-4.375000,-9.375000,0,0,0
-14.566526,-0.950976,-9.267692,0,0,0,-6.875000,-4.375000,-9.375000,0,0,0
-16.564555,6.285237,4.948199,0,0,0,-5.625000,-4.375000,-9.375000,0,0,0
-35.423534,-5.279991,6.138544,0,0,0,-4.375000,-4.375000,-9.375000,0,0,0
-13.275168,4.700182,6.494077,0,0,0,-3.125000,-4.375000,-9.375000,0,0,0
-32.154592,5.800374,-5.038913,0,0,0,-1.875000,-4.375000,-9.375000,0,0,0
-40.299377,-0.810747,-3.740668,0,0,0,-0.625000,-4.375000,-9.375000,0,0,0
-28.113284,9.005822,5.495807,0,0,0,0.625000,-4.375000,-9.375000,0,0,0
-32.064789,-1.569532,-3.421339,0,0,0,1.875000,-4.375000,-9.375000,0,0,0
-40.427034,-9.613547,-5.328961,0,0,0,3.125000,-4.375000,-9.375000,0,0,0
-59.026028,-8.212362,9.252615,0,0,0,4.375000,-4.375000,-9.375000,0,0,0
-34.804305,4.971725,0.678774,0,0,0,5.625000,-4.375000,-9.375000,0,0,0
-54.396257,8.697739,0.261902,0,0,0,6.875000,-4.375000,-9.375000,0,0,0
-46.440048,6.632521,-7.353939,0,0,0,8.125000,-4.375000,-9.375000,0,0,0
-56.841735,-1.118972,6.171576,0,0,0,9.375000,-4.375000,-9.375000,0,0,0
-1.036217,3.529041,0.206586,0,0,0,9.375000,-3.125000,-9.375000,0,0,0
-12.156981,6.523203,3.247326,0,0,0,8.125000,-3.125000,-9.375000,0,0,0
-38.126103,-8.812392,3.798024,0,0,0,6.875000,-3.125000,-9.375000,0,0,0
-46.458524,8.271948,-5.181482,0,0,0,5.625000,-3.125000,-9.375000,0,0,0
-52.579541,-5.910091,5.562630,0,0,0,4.375000,-3.125000,-9.375000,0,0,0
-59.365776,1.506962,2.570079,0,0,0,3.125000,-3.125000,-9.375000,0,0,0
-58.432230,5.873786,-3.207090,0,0,0,1.875000,-3.125000,-9.375000,0,0,0
-37.302348,4.790278,-2.449851,0,0,0,0.625000,-3.125000,-9.375000,0,0,0
-36.563987,4.179885,-4.050706,0,0,0,-0.625000,-3.125000,-9.375000,0,0,0
-6.757535,-1.448605,-9.208970,0,0,0,-1.875000,-3.125000,-9.375000,0,0,0
-33.405845,4.377677,2.639465,0,0,0,-3.125000,-3.125000,-9.375000,0,0,0
-36.874903,4.908397,-8.608293,0,0,0,-4.375000,-3.125000,-9.375000,0,0,0
-30.854780,-3.983724,-2.517031,0,0,0,-5.625000,-3.125000,-9.375000,0,0,0
-43.588937,7.642477,6.710084,0,0,0,-6.875000,-3.125000,-9.375000,0,0,0
-20.397950,5.086167,-0.875636,0,0,0,-8.125000,-3.125000,-9.375000,0,0,0
-24.212734,6.504612,0.435164,0,0,0,-9.375000,-3.125000,-9.375000,0,0,0
-54.204055,3.309504,9.137756,0,0,0,-9.375000,-1.875000,-9.375000,0,0,0
-40.329112,-2.975647,-4.912883,0,0,0,-8.125000,-1.875000,-9.375000,0,0,0
-20.880908,2.762511,-2.073232,0,0,0,-6.875000,-1.875000,-9.375000,0,0,0
-24.600978,4.365841,2.701871,0,0,0,-5.625000,-1.875000,-9.375000,0,0,0
-1.680667,-3.561503,3.664388,0,0,0,-4.375000,-1.875000,-9.375000,0,0,0
-27.973410,0.653723,-2.478739,0,0,0,-3.125000,-1.875000,-9.375000,0,0,0
-9.153530,4.902166,9.307702,0,0,0,-1.875000,-1.875000,-9.375000,0,0,0
-1.536558,-7.794313,-3.948031,0,0,0,-0.625000,-1.875000,-9.375000,0,0,0
-18.782823,7.704443,-0.159298,0,0,0,0.625000,-1.875000,-9.375000,0,0,0
-23.348923,2.479055,8.669491,0,0,0,1.875000,-1.875000,-9.375000,0,0,0
-37.627078,3.473948,-1.078662,0,0,0,3.125000,-1.875000,-9.375000,0,0,0
-25.283976,-5.427103,-6.801768,0,0,0,4.375000,-1.875000,-9.375000,0,0,0
-37.090121,-0.902572,-1.482708,0,0,0,5.625000,-1.875000,-9.375000,0,0,0
-20.700317,7.733709,-4.845435,0,0,0,6.875000,-1.875000,-9.375000,0,0,0
-9.367000,-1.010439,-0.429047,0,0,0,8.125000,-1.875000,-9.375000,0,0,0
-7.483635,3.415875,5.830036,0,0,0,9.375000,-1.875000,-9.375000,0,0,0
-45.533165,-3.627906,-0.152389,0,0,0,9.375000,-0.625000,-9.375000,0,0,0
-22.643583,-5.343622,9.755517,0,0,0,8.125000,-0.625000,-9.375000,0,0,0
-42.895266,-8.008049,2.436078,0,0,0,6.875000,-0.625000,-9.375000,0,0,0
-0.567216,8.075827,-8.421414,0,0,0,5.625000,-0.625000,-9.375000,0,0,0
-25.739485,6.171554,-9.741673,0,0,0,4.375000,-0.625000,-9.375000,0,0,0
-46.452310,-9.149743,-7.188650,0,0,0,3.125000,-0.625000,-9.375000,0,0,0
-47.122191,-7.495670,-8.265751,0,0,0,1.875000,-0.625000,-9.375000,0,0,0
-43.625267,-7.472354,0.184899,0,0,0,0.625000,-0.625000,-9.375000,0,0,0
-30.235223,-4.106163,-6.242694,0,0,0,-0.625000,-0.625000,-9.375000,0,0,0
-20.400147,7.622048,-6.185860,0,0,0,-1.875000,-0.625000,-9.375000,0,0,0
-9.478697,7.504464,2.594836,0,0,0,-3.125000,-0.625000,-9.375000,0,0,0
-13.410119,-4.540262,-4.988534,0,0,0,-4.375000,-0.625000,-9.375000,0,0,0
-5.486678,9.659603,6.513246,0,0,0,-5.625000,-0.625000,-9.375000,0,0,0
-30.086591,-3.417588,8.786119,0,0,0,-6.875000,-0.625000,-9.375000,0,0,0
-51.917290,-5.978700,-4.913261,0,0,0,-8.125000,-0.625000,-9.375000,0,0,0
-7.753197,9.004005,4.026833,0,0,0,-9.375000,-0.625000,-9.375000,0,0,0
-59.819712,2.738807,6.194595,0,0,0,-9.375000,0.625000,-9.375000,0,0,0
-19.055382,-8.539313,4.632189,0,0,0,-8.125000,0.625000,-9.375000,0,0,0
-23.864695,6.668637,9.849531,0,0,0,-6.875000,0.625000,-9.375000,0,0,0
-29.517238,-4.502729,-1.734530,0,0,0,-5.625000,0.625000,-9.375000,0,0,0
-46.480847,-4.542866,2.780833,0,0,0,-4.375000,0.625000,-9.375000,0,0,0
-51.796809,-4.209414,6.369725,0,0,0,-3.125000,0.625000,-9.375000,0,0,0
-0.343258,-0.824346,9.882939,0,0,0,-1.875000,0.625000,-9.375000,0,0,0
-15.379436,-8.790128,-7.658597,0,0,0,-0.625000,0.625000,-9.375000,0,0,0
-0.564869,5.528978,9.898416,0,0,0,0.625000,0.625000,-9.375000,0,0,0
-43.567809,4.413889,5.758462,0,0,0,1.875000,0.625000,-9.375000,0,0,0
-23.513017,3.990376,-0.136927,0,0,0,3.125000,0.625000,-9.375000,0,0,0
-44.411959,-4.886480,4.082725,0,0,0,4.375000,0.625000,-9.375000,0,0,0
-10.245136,-0.843180,-8.016768,0,0,0,5.625000,0.625000,-9.375000,0,0,0
-55.617760,-4.722984,-1.466347,0,0,0,6.875000,0.625000,-9.375000,0,0,0
-40.223357,-1.970227,-4.552822,0,0,0,8.125000,0.625000,-9.375000,0,0,0
-50.888261,8.058409,-1.948116,0,0,0,9.375000,0.625000,-9.375000,0,0,0
-48.587760,0.627770,2.462948,0,0,0,9.375000,1.875000,-9.375000,0,0,0
-14.243446,6.496054,4.722593,0,0,0,8.125000,1.875000,-9.375000,0,0,0
-7.290012,-6.848971,9.958463,0,0,0,6.875000,1.875000,-9.375000,0,0,0
-24.410411,6.290576,-9.116163,0,0,0,5.625000,1.875000,-9.375000,0,0,0
-12.800579,4.295837,4.254118,0,0,0,4.375000,1.875000,-9.375000,0,0,0
-49.023516,-8.647675,4.869048,0,0,0,3.125000,1.875000,-9.375000,0,0,0
-40.876979,8.648577,9.554071,0,0,0,1.875000,1.875000,-9.375000,0,0,0
-8.562694,-5.979865,8.085759,0,0,0,0.625000,1.875000,-9.375000,0,0,0
-39.677435,5.935172,-0.576340,0,0,0,-0.625000,1.875000,-9.375000,0,0,0
-39.693602,-8.536645,-9.153614,0,0,0,-1.875000,1.875000,-9.375000,0,0,0
-6.050225,9.108613,1.630384,0,0,0,-3.125000,1.875000,-9.375000,0,0,0
-5.598869,-1.297370,-7.932381,0,0,0,-4.375000,1.875000,-9.375000,0,0,0
-8.893894,5.577381,-7.340623,0,0,0,-5.625000,1.875000,-9.375000,0,0,0
-32.933774,7.980332,9.918635,0,0,0,-6.875000,1.875000,-9.375000,0,0,0
-33.854667,3.309268,1.170723,0,0,0,-8.125000,1.875000,-9.375000,0,0,0
-14.923171,-2.874734,9.183012,0,0,0,-9.375000,1.875000,-9.375000,0,0,0
-21.873370,-2.647779,5.461763,0,0,0,-9.375000,3.125000,-9.375000,0,0,0
-44.139645,6.889284,3.556789,0,0,0,-8.125000,3.125000,-9.375000,0,0,0
-28.830959,4.497110,0.740437,0,0,0,-6.875000,3.125000,-9.375000,0,0,0
-31.954019,3.847163,5.297840,0,0,0,-5.625000,3.125000,-9.375000,0,0,0
-50.198368,0.995725,-4.892900,0,0,0,-4.375000,3.125000,-9.375000,0,0,0
-51.804089,0.729177,-1.914138,0,0,0,-3.125000,3.125000,-9.375000,0,0,0
-19.139910,4.519949,0.990151,0,0,0,-1.875000,3.125000,-9.375000,0,0,0
-28.302860,-1.070466,5.143318,0,0,0,-0.625000,3.125000,-9.375000,0,0,0
-0.080352,-0.139201,-7.575330,0,0,0,0.625000,3.125000,-9.375000,0,0,0
-45.202186,-5.229375,1.979912,0,0,0,1.875000,3.125000,-9.375000,0,0,0
-51.497447,7.363711,3.447978,0,0,0,3.125000,3.125000,-9.375000,0,0,0
-36.667554,-6.274573,3.411511,0,0,0,4.375000,3.125000,-9.375000,0,0,0
-41.670983,-0.520855,6.078029,0,0,0,5.625000,3.125000,-9.375000,0,0,0
-34.727477,-3.995222,5.548116,0,0,0,6.875000,3.125000,-9.375000,0,0,0
-12.752631,-8.416634,2.739039,0,0,0,8.125000,3.125000,-9.375000,0,0,0
-31.341470,-0.062583,2.751672,0,0,0,9.375000,3.125000,-9.375000,0,0,0
-17.248928,-8.972247,2.320301,0,0,0,9.375000,4.375000,-9.375000,0,0,0
-42.584640,3.767548,-0.822467,0,0,0,8.125000,4.375000,-9.375000,0,0,0
-44.165297,-9.800823,2.942110,0,0,0,6.875000,4.375000,-9.375000,0,0,0
-36.299859,8.543586,-3.938056,0,0,0,5.625000,4.375000,-9.375000,0,0,0
-2.323842,-2.507858,-4.919128,0,0,0,4.375000,4.375000,-9.375000,0,0,0
-25.096763,-3.222806,8.134420,0,0,0,3.125000,4.375000,-9.375000,0,0,0
-57.531742,7.258956,4.328096,0,0,0,1.875000,4.375000,-9.375000,0,0,0
-47.194789,-7.547702,9.375462,0,0,0,0.625000,4.375000,-9.375000,0,0,0
-23.765842,0.936609,2.085152,0,0,0,-0.625000,4.375000,-9.375000,0,0,0
-3.079005,5.483543,0.946830,0,0,0,-1.875000,4.375000,-9.375000,0,0,0
-49.278431,3.971005,0.955444,0,0,0,-3.125000,4.375000,-9.375000,0,0,0
-0.145077,-0.544147,-9.473098,0,0,0,-4.375000,4.375000,-9.375000,0,0,0
-19.956930,3.807876,-4.892644,0,0,0,-5.625000,4.375000,-9.375000,0,0,0
-9.356489,-1.588833,-0.470457,0,0,0,-6.875000,4.375000,-9.375000,0,0,0
-23.407888,-3.138180,-9.635722,0,0,0,-8.125000,4.375000,-9.375000,0,0,0
-14.107570,5.728858,-5.947302,0,0,0,-9.375000,4.375000,-9.375000,0,0,0
-23.216114,3.084154,-8.394304,0,0,0,-9.375000,5.625000,-9.375000,0,0,0
-41.938414,-4.420166,1.339287,0,0,0,-8.125000,5.625000,-9.375000,0,0,0
-39.447569,8.175715,3.402906,0,0,0,-6.875000,5.625000,-9.375000,0,0,0
-29.694336,4.586553,-3.651340,0,0,0,-5.625000,5.625000,-9.375000,0,0,0
-11.314684,6.787697,-0.234992,0,0,0,-4.375000,5.625000,-9.375000,0,0,0
-1.335107,4.167385,-6.878446,0,0,0,-3.125000,5.625000,-9.375000,0,0,0
-25.916132,5.148081,0.530549,0,0,0,-1.875000,5.625000,-9.375000,0,0,0
-20.501242,-6.985448,-0.352757,0,0,0,-0.625000,5.625000,-9.375000,0,0,0
-36.054341,3.119411,8.972875,0,0,0,0.625000,5.625000,-9.375000,0,0,0
-30.875034,4.107531,-1.204723,0,0,0,1.875000,5.625000,-9.375000,0,0,0
-56.122836,4.042035,-9.139548,0,0,0,3.125000,5.625000,-9.375000,0,0,0
-4.237266,2.331477,-3.979332,0,0,0,4.375000,5.625000,-9.375000,0,0,0
-54.616069,9.134160,7.928615,0,0,0,5.625000,5.625000,-9.375000,0,0,0
-39.174215,9.949800,-0.896412,0,0,0,6.875000,5.625000,-9.375000,0,0,0
-3.818324,5.647058,3.381528,0,0,0,8.125000,5.625000,-9.375000,0,0,0
-0.470189,-3.960494,3.859852,0,0,0,9.375000,5.625000,-9.375000,0,0,0
-36.284391,-9.499401,-7.612711,0,0,0,9.375000,6.875000,-9.375000,0,0,0
-8.575132,-6.265092,-7.490197,0,0,0,8.125000,6.875000,-9.375000,0,0,0
-47.260178,-7.746615,4.524661,0,0,0,6.875000,6.875000,-9.375000,0,0,0
-55.088498,6.710264,-8.744365,0,0,0,5.625000,6.875000,-9.375000,0,0,0
-48.826900,4.235127,-4.633970,0,0,0,4.375000,6.875000,-9.375000,0,0,0
-31.320975,-7.266298,1.579756,0,0,0,3.125000,6.875000,-9.375000,0,0,0
-33.251687,-2.840309,-1.748514,0,0,0,1.875000,6.875000,-9.375000,0,0,0
-17.054877,1.319976,2.651726,0,0,0,0.625000,6.875000,-9.375000,0,0,0
-43.683390,-5.384743,3.554159,0,0,0,-0.625000,6.875000,-9.375000,0,0,0
-36.620119,-1.928625,-0.389802,0,0,0,-1.875000,6.875000,-9.375000,0,0,0
-26.539715,8.965456,-6.978132,0,0,0,-3.125000,6.875000,-9.375000,0,0,0
-35.324498,9.757371,-4.928779,0,0,0,-4.375000,6.875000,-9.375000,0,0,0
-15.332822,3.222616,1.622829,0,0,0,-5.625000,6.875000,-9.375000,0,0,0
-3.940660,3.973070,-0.226809,0,0,0,-6.875000,6.875000,-9.375000,0,0,0
-2.256361,-0.706582,-8.037815,0,0,0,-8.125000,6.875000,-9.375000,0,0,0
-6.707351,-6.745598,5.101155,0,0,0,-9.375000,6.875000,-9.375000,0,0,0
-25.766308,9.543696,-1.521410,0,0,0,-9.375000,8.125000,-9.375000,0,0,0
-23.706386,2.142722,7.266737,0,0,0,-8.125000,8.125000,-9.375000,0,0,0
-19.091197,2.341304,3.275888,0,0,0,-6.875000,8.125000,-9.375000,0,0,0
-34.738385,-0.524017,-6.944485,0,0,0,-5.625000,8.125000,-9.375000,0,0,0
-20.364786,3.484373,7.106621,0,0,0,-4.375000,8.125000,-9.375000,0,0,0
-20.307315,1.243589,-7.085740,0,0,0,-3.125000,8.125000,-9.375000,0,0,0
-23.208188,-1.546372,0.608763,0,0,0,-1.875000,8.125000,-9.375000,0,0,0
-8.171920,6.925736,-1.620456,0,0,0,-0.625000,8.125000,-9.375000,0,0,0
-23.737901,0.555603,-0.720955,0,0,0,0.625000,8.125000,-9.375000,0,0,0
-3.563177,-8.595446,-1.166764,0,0,0,1.875000,8.125000,-9.375000,0,0,0
-18.165467,-7.031284,8.599802,0,0,0,3.125000,8.125000,-9.375000,0,0,0
-2.251343,4.686170,2.610884,0,0,0,4.375000,8.125000,-9.375000,0,0,0
-51.812758,1.153925,2.022445,0,0,0,5.625000,8.125000,-9.375000,0,0,0
-32.638660,0.049664,-3.609966,0,0,0,6.875000,8.125000,-9.375000,0,0,0
-38.679459,-8.179171,5.654356,0,0,0,8.125000,8.125000,-9.375000,0,0,0
-10.286588,-2.140412,-0.723930,0,0,0,9.375000,8.125000,-9.375000,0,0,0
-43.491815,2.354685,9.324214,0,0,0,9.375000,9.375000,-9.375000,0,0,0
-45.414713,0.534008,-7.910322,0,0,0,8.125000,9.375000,-9.375000,0,0,0
-54.301389,9.841892,5.794731,0,0,0,6.875000,9.375000,-9.375000,0,0,0
-33.402943,1.374629,5.468716,0,0,0,5.625000,9.375000,-9.375000,0,0,0
-25.168750,-0.488250,2.347597,0,0,0,4.375000,9.375000,-9.375000,0,0,0
-12.166665,-6.287694,-1.720608,0,0,0,3.125000,9.375000,-9.375000,0,0,0
-42.804649,1.140587,5.738056,0,0,0,1.875000,9.375000,-9.375000,0,0,0
-4.889720,5.827981,-0.361583,0,0,0,0.625000,9.375000,-9.375000,0,0,0
-26.085997,4.716080,0.913783,0,0,0,-0.625000,9.375000,-9.375000,0,0,0
-53.752298,-4.742209,-3.066286,0,0,0,-1.875000,9.375000,-9.375000,0,0,0
-5.511902,3.565404,0.641906,0,0,0,-3.125000,9.375000,-9.375000,0,0,0
-33.533246,9.130996,4.755398,0,0,0,-4.375000,9.375000,-9.375000,0,0,0
-2.752979,3.496187,1.339516,0,0,0,-5.625000,9.375000,-9.375000,0,0,0
-37.623152,0.336075,5.518936,0,0,0,-6.875000,9.375000,-9.375000,0,0,0
-21.374342,4.574882,-8.257590,0,0,0,-8.125000,9.375000,-9.375000,0,0,0
-30.540778,9.796066,9.412292,0,0,0,-9.375000,9.375000,-9.375000,0,0,0
-5.331771,5.741280,9.153554,0,0,0,-9.375000,9.375000,-8.125000,0,0,0
-4.653699,8.673826,6.461212,0,0,0,-8.125000,9.375000,-8.125000,0,0,0
-8.393752,8.657606,-1.159313,0,0,0,-6.875000,9.375000,-8.125000,0,0,0
-21.964335,6.073967,-5.011953,0,0,0,-5.625000,9.375000,-8.125000,0,0,0
-17.083931,-9.245479,-1.947338,0,0,0,-4.375000,9.375000,-8.125000,0,0,0
-59.951685,6.214395,7.544164,0,0,0,-3.125000,9.375000,-8.125000,0,0,0
-53.269836,1.966817,-3.944459,0,0,0,-1.875000,9.375000,-8.125000,0,0,0
-21.925993,3.585112,0.415966,0,0,0,-0.625000,9.375000,-8.125000,0,0,0
-30.171908,-2.815483,-0.436261,0,0,0,0.625000,9.375000,-8.125000,0,0,0
-9.112854,-4.860278,-0.455594,0,0,0,1.875000,9.375000,-8.125000,0,0,0
-32.725159,-2.441170,9.839428,0,0,0,3.125000,9.375000,-8.125000,0,0,0
-32.582348,-7.778398,0.418194,0,0,0,4.375000,9.375000,-8.125000,0,0,0
-48.675883,0.306698,-0.927685,0,0,0,5.625000,9.375000,-8.125000,0,0,0
-14.352097,2.106678,-4.740631,0,0,0,6.875000,9.375000,-8.125000,0,0,0
-19.515156,8.136120,-8.705788,0,0,0,8.125000,9.375000,-8.125000,0,0,0
-20.164313,-4.870438,0.592923,0,0,0,9.375000,9.375000,-8.125000,0,0,0
-56.643844,7.590573,5.278444,0,0,0,9.375000,8.125000,-8.125000,0,0,0
-50.263501,-7.346718,0.173953,0,0,0,8.125000,8.125000,-8.125000,0,0,0
-52.381624,-2.823386,-6.076721,0,0,0,6.875000,8.125000,-8.125000,0,0,0
-9.257174,-7.523164,-4.621290,0,0,0,5.625000,8.125000,-8.125000,0,0,0
-29.103324,-9.651410,0.072523,0,0,0,4.375000,8.125000,-8.125000,0,0,0
-35.289048,3.834436,-1.811544,0,0,0,3.125000,8.125000,-8.125000,0,0,0
-16.561270,-0.173226,-1.620637,0,0,0,1.875000,8.125000,-8.125000,0,0,0
-3.045210,-4.739014,0.582463,0,0,0,0.625000,8.125000,-8.125000,0,0,0
-21.038320,5.546327,-5.696635,0,0,0,-0.625000,8.125000,-8.125000,0,0,0
-56.490527,4.887426,-9.139135,0,0,0,-1.875000,8.125000,-8.125000,0,0,0
-56.778576,1.397984,-2.152636,0,0,0,-3.125000,8.125000,-8.125000,0,0,0
-5.214318,-7.322803,-6.324608,0,0,0,-4.375000,8.125000,-8.125000,0,0,0
-23.163666,-3.429942,-1.260231,0,0,0,-5.625000,8.125000,-8.125000,0,0,0
-8.510061,3.252956,0.353480,0,0,0,-6.875000,8.125000,-8.125000,0,0,0
-12.929964,6.508385,5.535711,0,0,0,-8.125000,8.125000,-8.125000,0,0,0
-17.550592,-3.604954,-2.930781,0,0,0,-9.375000,8.125000,-8.125000,0,0,0
-15.387758,4.734638,-0.244132,0,0,0,-9.375000,6.875000,-8.125000,0,0,0
-11.491532,5.013373,-6.421986,0,0,0,-8.125000,6.875000,-8.125000,0,0,0
-18.407567,1.447445,4.343996,0,0,0,-6.875000,6.875000,-8.125000,0,0,0
-11.283289,-7.115827,-2.003724,0,0,0,-5.625000,6.875000,-8.125000,0,0,0
-11.865956,3.075318,7.103466,0,0,0,-4.375000,6.875000,-8.125000,0,0,0
-40.419062,-9.073810,-0.529716,0,0,0,-3.125000,6.875000,-8.125000,0,0,0
-4.399820,-4.574283,-6.968790,0,0,0,-1.875000,6.875000,-8.125000,0,0,0
-49.352237,-8.349514,-8.246958,0,0,0,-0.625000,6.875000,-8.125000,0,0,0
-45.336533,5.908561,-5.769723,0,0,0,0.625000,6.875000,-8.125000,0,0,0
-4.665090,6.624545,-7.313146,0,0,0,1.875000,6.875000,-8.125000,0,0,0
-15.994061,-3.086351,6.850152,0,0,0,3.125000,6.875000,-8.125000,0,0,0
-50.220740,4.129683,4.405765,0,0,0,4.375000,6.875000,-8.125000,0,0,0
-50.811539,-5.942409,0.365030,0,0,0,5.625000,6.875000,-8.125000,0,0,0
